COD_CARRERA;COD_ASIGNATURA;SIGLO_PERIODO_DESDE;ANIO_PERIODO_DESDE;MESI_PERIODO_DESDE;MESF_PERIODO_DESDE;IND_LIBRE_AREA;SIGLO_PERIODO_HASTA;ANIO_PERIODO_HASTA;MESI_PERIODO_HASTA;MESF_PERIODO_HASTA
0501;MA582;1;0;4;7;B;;;;
1900;PB5672;1;0;4;7;B;;;;
1900;BC4125;1;0;4;7;B;1;12;4;7
1501;EP5117;1;0;4;7;B;;;;
1502;EP5117;1;0;4;7;B;;;;
1503;EP5117;1;0;4;7;B;;;;
1504;EP5117;1;0;7;8;B;;;;
0300;CO3321;1;0;4;7;B;;;;
1501;MT5313;1;0;4;7;B;;;;
1502;MT5313;1;0;4;7;B;1;0;4;7
1503;MT5313;1;0;4;7;B;;;;
1504;MT5313;1;0;4;7;B;;;;
1501;MT5711;1;0;4;7;B;;;;
1502;MT5711;1;0;4;7;B;;;;
1503;MT5711;1;0;4;7;B;;;;
1504;MT5711;1;0;4;7;B;;;;
0300;CO3121;1;0;4;7;B;;;;
1900;BC4223;1;0;4;7;B;;;;
1100;PL7417;1;0;4;7;B;;;;
1000;FS5311;1;0;4;7;B;1;5;1;3
1700;ID1711;1;0;4;7;B;;;;
1700;ID1712;1;0;4;7;B;;;;
1700;ID1713;1;0;4;7;B;;;;
1700;ID2711;1;0;4;7;B;;;;
1700;ID2712;1;0;4;7;B;;;;
1700;ID2713;1;0;4;7;B;;;;
1700;CO3321;1;0;4;7;B;1;2;1;3
1501;ID1711;1;0;4;7;B;;;;
1502;ID1711;1;0;4;7;B;;;;
1501;ID1712;1;0;4;7;B;;;;
1502;ID1712;1;0;4;7;B;;;;
1501;ID1713;1;0;4;7;B;;;;
1502;ID1713;1;0;4;7;B;;;;
1501;ID2711;1;0;4;7;B;;;;
1502;ID2711;1;0;4;7;B;;;;
1501;ID2712;1;0;4;7;B;;;;
1502;ID2712;1;0;4;7;B;;;;
1501;ID2713;1;0;4;7;B;;;;
1502;ID2713;1;0;4;7;B;;;;
0500;MA5282;1;0;4;7;B;;;;
0501;MA5282;1;0;4;7;B;;;;
0500;MA3638;1;0;4;7;B;;;;
0501;CO3322;1;0;4;7;B;1;1;9;12
0800;CI5644;1;0;4;7;B;1;0;9;12
1700;CE7278;1;0;4;7;B;1;8;4;7
0800;PS6117;1;0;4;7;B;;;;
0300;PS6228;1;0;9;12;B;;;;
1502;PS6228;1;0;9;12;B;;;;
1504;PS6228;1;0;9;12;B;1;4;4;7
0501;CO6541;1;0;9;12;B;1;3;9;12
0800;CI5315;1;0;9;12;B;1;0;9;12
0800;CI5434;1;0;9;12;B;;;;
0200;MC5168;1;0;9;12;B;1;4;4;7
0200;CO6411;1;0;9;12;B;;;;
1700;CE6450;1;0;9;12;B;1;8;4;7
1700;CO5313;1;0;9;12;B;;;;
1700;CS5112;1;0;9;12;B;;;;
1700;CT5362;1;0;9;12;B;1;8;7;8
1700;MC3113;1;0;9;12;B;1;6;4;7
1700;MC4131;1;0;9;12;B;1;5;9;12
1700;MC4122;1;0;9;12;B;1;2;4;7
1700;MC5174;1;0;9;12;B;1;5;9;12
1700;MC5171;1;0;9;12;B;1;5;9;12
1700;MC4132;1;0;9;12;B;1;5;9;12
1700;MC3130;1;0;9;12;B;;;;
1700;PS2321;1;0;9;12;B;;;;
0700;DA4443;1;0;9;12;B;;;;
1700;PS5119;1;0;9;12;B;;;;
1501;PS5119;1;0;9;12;B;;;;
1502;PS5119;1;0;9;12;B;;;;
1503;PS5119;1;0;9;12;B;;;;
1504;PS5119;1;0;9;12;B;;;;
1501;MT5212;1;0;9;12;B;;;;
1502;MT5212;1;0;9;12;B;1;0;9;12
1503;MT5212;1;0;9;12;B;;;;
1504;MT5212;1;0;9;12;B;;;;
1504;MT5213;1;0;9;12;B;;;;
0100;EC5182;1;0;9;12;B;;;;
0400;QM5519;1;0;9;12;B;;;;
0400;QM5520;1;0;9;12;B;;;;
1700;CI6431;1;0;9;12;B;1;8;4;7
0400;PS6229;1;0;9;12;B;;;;
0501;CI6431;1;0;9;12;B;;;;
0400;ID5124;1;0;9;12;B;;;;
0200;PS5119;1;0;9;12;B;;;;
1501;CS5112;1;0;9;12;B;;;;
1502;CS5112;1;0;9;12;B;;;;
1503;CS5112;1;0;9;12;B;;;;
1504;CS5112;1;0;9;12;B;;;;
0200;CS5112;1;0;9;12;B;;;;
1100;11;1;0;9;12;B;1;2;1;3
0400;QM5525;1;0;9;12;B;;;;
0400;QM5527;1;0;9;12;B;;;;
0400;QM5526;1;0;9;12;B;;;;
0400;FS7583;1;0;9;12;B;;;;
0600;CI6431;1;0;9;12;B;1;5;1;3
0300;PS5119;1;0;9;12;B;1;13;9;12
0300;CE3418;1;1;1;3;B;1;13;9;12
1000;FS4211;1;1;1;3;B;1;2;1;3
0800;MA5261;1;0;9;12;B;;;;
0800;MA5474;1;0;9;12;B;;;;
1501;MT5214;1;1;1;3;B;;;;
1503;MT5214;1;1;1;3;B;;;;
1504;MT5214;1;1;1;3;B;;;;
0200;CT5422;1;1;1;3;B;1;3;9;12
0300;PB5111;1;1;1;3;B;1;3;1;3
1900;BO4335;1;1;1;3;B;1;7;1;3
1501;ID1812;1;1;1;3;B;;;;
1502;ID1812;1;1;1;3;B;;;;
1503;ID1812;1;1;1;3;B;;;;
1504;ID1812;1;1;1;3;B;;;;
0300;ID1812;1;1;1;3;B;;;;
1501;ID1813;1;1;1;3;B;;;;
1502;ID1813;1;1;1;3;B;;;;
1503;ID1813;1;1;1;3;B;;;;
1504;ID1813;1;1;1;3;B;;;;
0300;ID1813;1;1;1;3;B;;;;
1501;MT5424;1;1;1;3;B;;;;
1200;GC5462;1;1;1;3;B;;;;
1200;GC5463;1;1;1;3;B;;;;
1700;PS4326;1;1;1;3;B;1;2;1;3
1900;EA5121;1;1;1;3;B;1;7;1;3
1900;BC3420;1;1;1;3;B;1;12;4;7
1501;MT6311;1;1;1;3;B;;;;
1503;MT6311;1;1;1;3;B;;;;
1501;MT5512;1;1;1;3;B;;;;
1504;MT5512;1;1;1;3;B;;;;
1501;MT5414;1;1;1;3;B;;;;
1503;MT5414;1;1;1;3;B;;;;
0100;PS5319;1;1;1;3;B;;;;
0300;PS5319;1;1;1;3;B;;;;
0600;PS5319;1;1;1;3;B;1;4;7;8
1900;EAD216;1;1;1;3;B;;;;
0800;CI3810;1;0;9;12;B;;;;
0800;CI2610;1;0;9;12;B;;;;
0800;CI4830;1;0;9;12;B;;;;
0800;CI3710;1;0;9;12;B;;;;
0800;CI2690;1;0;9;12;B;;;;
0800;CI5315;1;1;1;3;B;;;;
1100;EA7422;1;0;9;12;B;;;;
0800;CI5316;1;1;1;3;B;;;;
0800;CI6646;1;1;1;3;B;;;;
1200;GC5345;1;1;1;3;B;;;;
1200;GC5355;1;1;1;3;B;;;;
1504;MT6511;1;1;1;3;B;1;2;9;12
1504;MT4422;1;1;1;3;B;;;;
0700;DA4122;1;1;1;3;B;1;1;1;3
0800;CI5322;1;1;1;3;B;;;;
1200;GC5123;1;1;1;3;B;;;;
1700;CC7738;1;1;1;3;B;1;8;9;12
0800;CI4822;1;1;1;3;B;1;13;4;7
0800;CI4860;0;99;9;12;B;1;0;9;12
0800;CI4860;1;1;1;3;B;1;14;9;12
0800;CI5311;1;1;1;3;B;1;1;7;8
0800;CI5313;1;1;1;3;B;;;;
0800;CI5438;1;1;1;3;B;1;1;1;3
0800;CI6741;1;1;1;3;B;;;;
0800;CI6831;1;1;1;3;B;;;;
0800;CI6841;1;1;1;3;B;;;;
0800;CO5212;1;1;1;3;B;;;;
0800;CO5221;1;1;1;3;B;;;;
0800;CO5311;1;1;1;3;B;;;;
0800;CO5312;1;1;1;3;B;;;;
0800;CO5313;1;1;1;3;B;1;1;7;8
0800;CO5314;1;1;1;3;B;1;2;7;8
0800;CO5413;1;1;1;3;B;;;;
0800;CO5511;1;1;1;3;B;;;;
0800;CO5512;1;1;1;3;B;;;;
0800;CO6531;1;1;1;3;B;;;;
0800;CS6132;1;1;1;3;B;;;;
0800;MA4631;1;1;1;3;B;;;;
0800;MA4632;1;1;1;3;B;;;;
0800;PS4120;1;1;1;3;B;;;;
0800;PS4153;1;1;1;3;B;;;;
0800;PS4311;1;1;1;3;B;;;;
0400;QM5429;1;1;1;3;B;1;1;1;3
0800;CI5644;1;1;1;3;B;;;;
0800;CI5211;1;1;1;3;B;1;1;9;12
0400;EP4101;1;1;1;3;B;1;12;1;3
0400;EP5101;1;1;1;3;B;1;12;1;3
0400;QM5428;1;1;1;3;B;;;;
0400;QM5219;1;1;1;3;B;;;;
1700;PS5181;1;1;1;3;B;;;;
0200;TF5253;1;1;1;3;B;;;;
0300;TF5253;1;1;1;3;B;1;13;9;12
1700;MC5168;1;1;1;3;B;1;2;1;3
0600;EP1306;1;1;1;3;B;1;5;1;3
0600;EP2306;1;1;1;3;B;1;5;4;7
0600;CI6450;1;1;1;3;B;1;4;9;12
1900;EA6427;1;1;1;3;B;1;7;9;12
0700;DA4425;1;1;4;7;B;;;;
0501;CO5513;1;1;4;7;B;;;;
0500;CO5513;1;1;4;7;B;;;;
0200;TF6122;1;1;4;7;B;;;;
1100;PL4512;1;1;4;7;B;;;;
0100;CT5226;1;1;4;7;B;;;;
0500;MA5235;1;1;4;7;B;;;;
0500;CO5514;1;1;4;7;B;;;;
0501;CO5514;1;1;4;7;B;;;;
1700;EC5132;1;1;4;7;B;;;;
0800;CO5513;1;1;4;7;B;;;;
0800;CI5775;1;1;4;7;B;;;;
0400;CO5513;1;1;4;7;B;;;;
0200;CT7514;1;1;4;7;B;;;;
1700;PS6170;1;1;4;7;B;1;2;4;7
1501;QM5429;1;1;4;7;B;;;;
1502;QM5429;1;1;4;7;B;;;;
1503;QM5429;1;1;4;7;B;;;;
1504;QM5429;1;1;4;7;B;;;;
1000;FS6581;1;1;4;7;B;;;;
0200;EP2504;1;1;4;7;B;1;4;1;3
0200;MC5464;1;1;4;7;B;;;;
1501;MT5314;1;1;4;7;B;;;;
1503;MT5314;1;1;4;7;B;;;;
0400;QM5357;1;1;4;7;B;;;;
0600;CS5111;1;1;4;7;B;;;;
0800;CI5438;1;1;4;7;B;1;13;7;8
0400;QM5430;1;1;4;7;B;;;;
0300;PS6160;1;1;4;7;B;;;;
1900;QM5429;1;1;4;7;B;;;;
0600;EC5744;1;1;4;7;B;1;3;9;12
0800;CI6316;1;1;4;7;B;;;;
1501;MC6622;1;1;4;7;B;;;;
1502;MC6622;1;1;4;7;B;;;;
1503;MC6622;1;1;4;7;B;;;;
1504;MC6622;1;1;4;7;B;;;;
1900;PB6643;1;1;4;7;B;;;;
1900;CO4311;1;1;4;7;B;;;;
1501;MC5174;1;1;4;7;B;;;;
1900;EP2221;1;1;4;7;B;1;11;9;12
1502;MC5174;1;1;4;7;B;;;;
1503;MC5174;1;1;4;7;B;;;;
1504;MC5174;1;1;4;7;B;;;;
1504;MT5412;1;1;4;7;B;;;;
0800;ID5124;1;1;9;12;B;;;;
1100;PL7441;1;1;9;12;B;;;;
1700;MC5611;1;1;9;12;B;;;;
0100;PS6318;1;1;9;12;B;;;;
0300;PS6318;1;1;9;12;B;;;;
0200;PS5220;1;1;9;12;B;;;;
1501;MT5116;1;1;9;12;B;;;;
1503;MT5116;1;1;9;12;B;;;;
1501;MT5114;1;1;9;12;B;;;;
1503;MT5114;1;1;9;12;B;;;;
1504;MT5114;1;1;9;12;B;;;;
1900;BC3434;1;1;9;12;B;;;;
0700;DA4122;1;1;4;7;B;;;;
0200;MC5412;1;1;9;12;B;;;;
0400;PS5221;1;1;9;12;B;;;;
0300;PS5220;1;1;9;12;B;;;;
0100;EP3421;1;1;4;7;B;1;12;1;3
0200;EP3421;1;1;4;7;B;1;12;1;3
0300;EP3421;1;1;4;7;B;1;12;1;3
0400;EP3421;1;1;4;7;B;1;12;1;3
0501;EP3421;1;1;4;7;B;1;12;1;3
0600;EP3421;1;1;4;7;B;1;12;1;3
0800;EP3421;1;1;4;7;B;1;12;1;3
1501;PS5220;1;1;9;12;B;;;;
1502;PS5220;1;1;9;12;B;;;;
1503;PS5220;1;1;9;12;B;;;;
1504;PS5220;1;1;9;12;B;;;;
1000;EP3421;1;1;4;7;B;1;12;1;3
1100;EP3421;1;1;4;7;B;1;12;1;3
1200;EP3421;1;1;4;7;B;1;12;1;3
1501;EP3421;1;1;4;7;B;1;12;1;3
1502;EP3421;1;1;4;7;B;1;12;1;3
1503;EP3421;1;1;4;7;B;1;12;1;3
1504;EP3421;1;1;4;7;B;1;12;1;3
1700;EP3421;1;1;4;7;B;1;12;1;3
1900;EP3421;1;1;4;7;B;1;12;1;3
1100;PL7344;1;1;9;12;B;;;;
1900;PS5221;1;1;9;12;B;;;;
0600;PS6318;1;1;9;12;B;1;4;9;12
0200;MC4124;1;1;9;12;B;;;;
1503;MC4124;1;1;9;12;B;;;;
0400;CI2121;1;1;9;12;B;;;;
0200;EP2505;1;1;9;12;B;1;4;1;3
1501;CI2121;1;1;9;12;B;;;;
1502;CI2121;1;1;9;12;B;;;;
1503;CI2121;1;1;9;12;B;;;;
1504;CI2121;1;1;9;12;B;;;;
1900;CI2121;1;1;9;12;B;;;;
0501;CO5515;1;1;9;12;B;;;;
1700;PS5220;1;1;9;12;B;1;5;1;3
0300;PS5221;1;1;9;12;B;;;;
1900;BC3340;1;1;9;12;B;;;;
0800;CO5313;1;1;9;12;B;;;;
1501;MT6410;1;1;9;12;B;;;;
1501;MT4610;1;1;9;12;B;;;;
1502;MT4610;1;1;9;12;B;;;;
1503;MT4610;1;1;9;12;B;;;;
1504;MT4610;1;1;9;12;B;;;;
0400;QM5528;1;1;9;12;B;;;;
1503;MT5423;1;2;1;3;B;;;;
0300;PS5320;1;1;9;12;B;;;;
0300;TF7122;1;1;4;7;B;1;13;9;12
1501;MT5423;1;2;1;3;B;;;;
0200;PS5320;1;2;1;3;B;;;;
1700;PS5320;1;2;1;3;B;;;;
0200;PS5320;1;1;1;3;B;1;1;9;12
1700;PS5320;1;1;1;3;B;1;1;9;12
0100;CT6214;1;2;1;3;B;;;;
1502;PS5320;1;2;1;3;B;;;;
1700;PS6180;1;2;1;3;B;1;2;4;7
1900;BC6420;1;2;1;3;B;;;;
1900;BC6120;1;2;1;3;B;;;;
0500;CO5516;1;2;1;3;B;;;;
0800;EC4721;1;2;1;3;B;;;;
0800;CI4826;1;2;1;3;B;;;;
1000;FS5731;1;2;1;3;B;1;5;1;3
1900;BC6394;1;2;1;3;B;1;8;1;3
1700;ID5128;1;2;1;3;B;;;;
0300;ID5128;1;2;1;3;B;;;;
0501;CO5516;1;2;1;3;B;;;;
1501;MT5211;1;2;1;3;B;;;;
1502;MT5211;1;2;1;3;B;;;;
1503;MT5211;1;2;1;3;B;;;;
1504;MT5211;1;2;1;3;B;;;;
0200;EP2802;1;2;1;3;B;1;4;7;8
0200;EP2602;1;2;1;3;B;1;4;7;8
0200;ID5128;1;2;1;3;B;;;;
0400;ID5128;1;2;1;3;B;;;;
0100;ID2512;1;2;1;3;E;1;2;1;3
0200;ID2512;1;2;1;3;B;;;;
0300;ID2512;1;2;1;3;B;;;;
0400;ID2512;1;2;1;3;B;;;;
0500;ID2512;1;2;1;3;B;;;;
0501;ID2512;1;2;1;3;B;;;;
0600;ID2512;1;2;1;3;B;1;3;9;12
0700;ID2512;1;2;1;3;B;;;;
0800;ID2512;1;2;1;3;B;;;;
1000;ID2512;1;2;1;3;B;;;;
1100;ID2512;1;2;1;3;B;;;;
1200;ID2512;1;2;1;3;B;;;;
1501;ID2512;1;2;1;3;C;1;2;1;3
1502;ID2512;1;2;1;3;B;;;;
1503;ID2512;1;2;1;3;B;;;;
1504;ID2512;1;2;1;3;B;;;;
1700;ID2512;1;2;1;3;B;;;;
1900;ID2512;1;2;1;3;B;;;;
0100;ID2513;1;2;1;3;B;;;;
0200;ID2513;1;2;1;3;B;;;;
0300;ID2513;1;2;1;3;B;;;;
0400;ID2513;1;2;1;3;B;;;;
0500;ID2513;1;2;1;3;B;;;;
0501;ID2513;1;2;1;3;B;;;;
0600;ID2513;1;2;1;3;C;1;3;9;12
0700;ID2513;1;2;1;3;B;;;;
0800;ID2513;1;2;1;3;B;;;;
1000;ID2513;1;2;1;3;B;;;;
1100;ID2513;1;2;1;3;B;;;;
1200;ID2513;1;2;1;3;B;;;;
1501;ID2513;1;2;1;3;B;;;;
1502;ID2513;1;2;1;3;B;;;;
1503;ID2513;1;2;1;3;B;;;;
1504;ID2513;1;2;1;3;C;;;;
1700;ID2513;1;2;1;3;B;;;;
1900;ID2513;1;2;1;3;B;;;;
1100;DA4222;1;2;1;3;B;1;10;9;12
1100;DA4213;1;2;1;3;B;;;;
0800;CI5651;1;2;1;3;B;;;;
0800;CI5211;1;2;1;3;B;;;;
0500;MA5247;1;2;1;3;B;;;;
0501;MA5247;1;2;1;3;B;;;;
0400;PS4222;1;2;1;3;B;;;;
0200;EP2702;1;2;1;3;B;1;4;7;8
1900;EA6211;1;2;1;3;B;;;;
1700;PS4112;1;2;1;3;B;1;4;9;12
0100;ID5129;1;2;1;3;B;;;;
0200;ID5129;1;2;1;3;B;;;;
0300;ID5129;1;2;1;3;B;;;;
0400;ID5129;1;2;1;3;B;;;;
0500;ID5129;1;2;1;3;B;;;;
0501;ID5129;1;2;1;3;B;;;;
0600;ID5129;1;2;1;3;B;1;3;9;12
0700;ID5129;1;2;1;3;B;;;;
0800;ID5129;1;2;1;3;B;;;;
1000;ID5129;1;2;1;3;B;;;;
1100;ID5129;1;2;1;3;B;;;;
1200;ID5129;1;2;1;3;B;;;;
1501;ID5129;1;2;1;3;B;;;;
1502;ID5129;1;2;1;3;B;;;;
1503;ID5129;1;2;1;3;B;;;;
1504;ID5129;1;2;1;3;B;;;;
1700;ID5129;1;2;1;3;B;;;;
1900;ID5129;1;2;1;3;B;;;;
0200;CC7536;1;2;4;7;B;;;;
0600;EC5745;1;2;4;7;B;1;3;9;12
1100;PL4118;1;2;1;3;B;;;;
0700;DA4542;1;1;4;7;B;;;;
0600;EC5452;1;2;4;7;B;;;;
0500;CO5517;1;2;4;7;B;;;;
0501;CO5517;1;2;4;7;B;;;;
0300;CE3419;1;2;4;7;B;;;;
0300;PB6182;1;2;1;3;B;;;;
0300;CE3422;1;2;4;7;B;;;;
0300;QM5419;1;2;4;7;B;1;13;9;12
1900;EP2223;1;2;1;3;B;1;11;9;12
1100;PL4318;1;2;4;7;B;;;;
0500;CO5311;1;2;1;3;B;;;;
0501;CO5311;1;2;1;3;B;;;;
0500;MA5367;1;2;4;7;B;;;;
0501;MA5367;1;2;4;7;B;;;;
0800;EC4722;1;2;4;7;B;;;;
0200;MC5414;1;2;4;7;B;;;;
0501;MA7313;1;2;4;7;B;;;;
1000;FS6881;1;2;4;7;C;1;8;9;12
1900;BC5511;1;2;4;7;B;1;12;4;7
1100;DA2121;1;2;4;7;B;1;6;1;3
1100;DA2122;1;2;4;7;B;1;6;1;3
1501;MT6511;1;2;4;7;B;1;8;9;12
1503;MT6511;1;2;4;7;B;1;8;9;12
0501;MA3713;1;2;4;7;B;;;;
1000;FS5511;1;2;4;7;B;1;5;1;3
1000;FS5896;1;2;4;7;B;1;5;1;3
1000;FS4211;1;2;4;7;B;1;5;4;7
0600;CE2562;1;2;4;7;B;1;2;9;12
0600;CE3122;1;2;4;7;B;1;2;9;12
1502;MT6410;1;2;1;3;B;;;;
1503;MT6410;1;2;1;3;B;;;;
1504;MT6410;1;2;1;3;B;;;;
1501;MT7610;1;1;9;12;C;;;;
1502;MT7610;1;1;9;12;C;;;;
1503;MT7610;1;1;9;12;C;;;;
1504;MT7610;1;1;9;12;C;;;;
0600;EP1406;1;2;4;7;B;1;5;1;3
0800;CI4431;1;2;9;12;B;;;;
0600;CI4431;1;2;9;12;B;1;5;7;8
0400;EP4102;1;2;9;12;B;1;12;1;3
0400;QM6357;1;2;9;12;B;;;;
1700;CC7735;1;2;1;3;B;1;2;1;3
1700;CC7735;1;2;4;7;B;1;8;9;12
1501;MC3625;1;0;9;12;B;;;;
1502;MC3625;1;0;9;12;B;;;;
1503;MC3625;1;0;9;12;B;;;;
1504;MC3625;1;0;9;12;B;;;;
1700;CE7274;1;0;4;7;B;1;8;4;7
1100;PL4119;1;2;9;12;B;;;;
0400;QM5220;1;2;9;12;B;;;;
1501;PS6227;1;2;4;7;B;;;;
1503;PS6227;1;2;4;7;B;;;;
1504;PS6227;1;2;4;7;B;;;;
0600;CE3122;1;2;9;12;B;1;2;9;12
1700;MC5622;1;2;4;7;B;1;5;9;12
1700;PS4117;1;2;4;7;B;;;;
1700;PS4326;1;2;4;7;B;;;;
1700;MC5168;1;2;4;7;B;;;;
0600;CE2562;1;3;1;3;C;1;4;9;12
1700;PS6170;1;2;7;8;B;;;;
1700;PS6180;1;2;7;8;B;;;;
0500;CO4111;1;2;9;12;B;;;;
0501;CO4111;1;2;9;12;B;1;4;1;3
0500;MA6313;1;2;7;8;B;;;;
0500;MA4711;1;2;9;12;B;;;;
0501;MA4711;1;2;9;12;B;;;;
0501;MA6313;1;2;7;8;B;;;;
1200;GC5261;1;2;9;12;B;;;;
1900;EA4234;1;2;9;12;B;1;3;1;3
1900;BO4178;1;2;4;7;B;1;3;1;3
0700;DA4417;1;2;9;12;B;;;;
0800;CI5711;1;2;9;12;B;;;;
1700;CE8541;1;2;9;12;B;1;8;4;7
0300;TF4313;1;3;1;3;B;1;13;9;12
0700;PL4119;1;2;9;12;B;;;;
0300;TF4311;1;3;1;3;B;1;13;9;12
0300;TF4312;1;3;1;3;B;1;13;9;12
1000;FS7625;1;2;9;12;C;1;8;1;3
1000;FS6888;1;2;9;12;C;;;;
0500;MA5381;1;3;1;3;B;;;;
0501;MA5381;1;3;1;3;B;;;;
0501;MA4511;1;2;9;12;B;;;;
0501;MA4312;1;3;1;3;B;;;;
0501;MA4311;1;2;9;12;B;;;;
0501;MA4212;1;3;1;3;B;;;;
0501;MA4412;1;2;9;12;B;;;;
0501;MA4512;1;3;1;3;B;;;;
1100;PL6118;1;3;1;3;B;1;5;4;7
1700;CO5314;1;3;1;3;B;;;;
1700;CO6531;1;3;1;3;B;;;;
0800;CI5646;1;3;1;3;B;;;;
0400;EP4107;1;2;9;12;B;;;;
0500;MA5283;1;3;1;3;B;;;;
0501;MA5283;1;3;1;3;B;;;;
0300;PS5231;1;3;1;3;B;1;13;9;12
0300;QM5220;1;3;1;3;B;1;13;9;12
0100;CT5220;1;3;1;3;B;;;;
0300;CC7735;1;3;1;3;B;1;13;9;12
0300;CE8541;1;3;1;3;B;1;13;9;12
1000;FS8625;1;2;9;12;C;1;8;1;3
1100;DA4122;1;2;9;12;B;;;;
0100;CEC236;1;3;1;3;E;;;;
0200;CEC236;1;3;1;3;E;;;;
0300;CEC236;1;3;1;3;E;;;;
0400;CEC236;1;3;1;3;E;;;;
0500;CEC236;1;3;1;3;E;;;;
0501;CEC236;1;3;1;3;E;;;;
0600;CEC236;1;3;1;3;E;;;;
0700;CEC236;1;3;1;3;E;;;;
0800;CEC236;1;3;1;3;E;;;;
1000;CEC236;1;3;1;3;E;;;;
1100;CEC236;1;3;1;3;E;;;;
1200;CEC236;1;3;1;3;E;;;;
1501;CEC236;1;3;1;3;E;;;;
1502;CEC236;1;3;1;3;E;;;;
1503;CEC236;1;3;1;3;E;;;;
1504;CEC236;1;3;1;3;E;;;;
1700;CEC236;1;3;1;3;E;;;;
1900;CEC236;1;3;1;3;E;;;;
0700;DA4123;1;3;1;3;B;;;;
0800;CO5314;1;2;9;12;B;;;;
0200;GC5332;1;3;1;3;B;1;4;1;3
0200;CT7513;1;3;1;3;B;;;;
0600;EC4434;1;3;1;3;B;1;3;9;12
0200;MC4464;1;3;1;3;B;;;;
0200;PS5315;1;3;1;3;B;;;;
1900;PB6181;1;3;1;3;B;;;;
1000;FS5523;1;3;1;3;B;1;5;1;3
1900;EP1213;1;3;1;3;B;;;;
0500;CO5511;1;3;1;3;B;;;;
0501;CO5511;1;3;1;3;C;;;;
1900;EP1212;1;3;1;3;B;;;;
1900;EP1215;1;3;1;3;B;;;;
1900;EP1214;1;3;1;3;B;;;;
0500;CO6512;1;3;1;3;B;;;;
0501;CO6512;1;3;1;3;B;;;;
1504;MT6511;1;3;1;3;B;1;8;9;12
1502;MT6511;1;3;1;3;B;1;8;9;12
0400;PS5231;1;3;1;3;B;;;;
0600;CE3122;1;3;1;3;B;1;4;4;7
1503;PS6190;1;3;9;12;B;;;;
1504;PS6190;1;3;9;12;B;;;;
1700;PS6190;1;3;9;12;B;;;;
0501;MA5734;1;3;9;12;C;;;;
0800;PS6180;1;3;9;12;B;;;;
1100;PL6716;1;3;9;12;B;;;;
0300;PB7512;1;3;1;3;B;1;13;9;12
1900;BC4462;1;3;9;12;B;1;12;4;7
0200;PS6190;1;3;9;12;B;;;;
0300;TF5232;1;3;9;12;B;;;;
0200;MC4134;1;3;9;12;B;;;;
1100;PL6314;1;3;9;12;B;;;;
1100;PL5118;1;3;9;12;B;;;;
1100;PL5117;1;3;9;12;B;;;;
1700;PS6165;1;3;9;12;B;;;;
0500;MA5734;1;3;9;12;B;;;;
0500;MA5374;1;3;9;12;B;;;;
0700;PL6716;1;3;9;12;B;;;;
0700;PL6314;1;3;9;12;B;;;;
1501;MT5315;1;3;9;12;B;;;;
1503;MT5315;1;3;9;12;B;;;;
1501;PS6190;1;3;9;12;B;;;;
1502;PS6190;1;3;9;12;B;;;;
0200;MC5519;1;3;9;12;B;;;;
0501;MA5374;1;3;9;12;B;;;;
1900;BC6422;1;3;9;12;B;;;;
0800;CI5311;1;1;9;12;B;1;17;1;3
1501;MT5117;1;3;1;3;B;;;;
1502;MT5117;1;3;1;3;B;;;;
0200;MT5117;1;3;1;3;B;;;;
1000;FS6582;1;3;9;12;C;;;;
1000;FS6583;1;3;9;12;C;;;;
1000;FS6584;1;3;9;12;B;1;5;1;3
0600;EC5801;1;3;1;3;B;1;4;9;12
0600;EC5802;1;3;1;3;B;1;4;9;12
0600;EC5803;1;3;9;12;B;1;4;9;12
0600;EC5804;1;3;1;3;B;1;4;9;12
1000;FS5521;1;2;9;12;B;1;5;1;3
0400;TF5232;1;3;9;12;B;;;;
1000;FS6125;1;3;9;12;C;;;;
0600;PB5611;1;4;1;3;B;;;;
0300;PS5233;1;4;1;3;B;1;13;9;12
1501;MT5425;1;4;1;3;B;;;;
1503;MT5425;1;4;1;3;B;;;;
0200;MC5122;1;4;1;3;B;;;;
0200;CT5422;1;4;1;3;B;;;;
1000;FS5911;1;4;1;3;B;1;5;1;3
0200;EP1102;1;2;9;12;B;;;;
0500;CO5612;1;3;9;12;B;;;;
0501;CO5612;1;3;9;12;B;;;;
0300;TF2315;1;4;1;3;B;1;6;1;3
0300;BC6423;1;3;7;8;B;1;5;9;12
0400;BC6423;1;3;7;8;B;;;;
1900;BC6423;1;3;7;8;B;;;;
1900;BC4121;1;3;9;12;B;1;12;4;7
0300;TF6507;1;4;1;3;B;;;;
1000;FS6411;1;4;1;3;B;1;5;1;3
1501;MT5428;1;4;1;3;B;;;;
1503;MT5428;1;4;1;3;B;;;;
0800;CI5855;0;99;9;12;B;1;0;1;3
0600;EC5722;1;4;1;3;B;;;;
0600;EC5701;1;4;1;3;B;;;;
0600;EC5745;1;4;1;3;B;;;;
0600;EC5723;1;4;1;3;B;;;;
0600;EC5744;1;4;1;3;B;;;;
0600;EC5771;1;4;1;3;B;;;;
0600;EC5721;1;4;1;3;B;;;;
0600;EC4471;1;4;1;3;B;;;;
0500;CO6534;1;4;1;3;C;;;;
0501;CO6534;1;4;1;3;B;;;;
0600;EC4432;1;4;4;7;B;;;;
0600;EC5623;1;4;4;7;B;;;;
