COD_ASIGNATURA;SIGLO_PERIODO_DESDE;ANIO_PERIODO_DESDE;MESI_PERIODO_DESDE;MESF_PERIODO_DESDE;NOMBRE_ASIGNATURA;NRO_CREDITOS;NRO_HORAS_TEORIA;NRO_HORAS_LABORATORIO;NRO_HORAS_PRACTICA;TIPO_AULA;COD_TIPO_ASIGNATURA;COD_AREA_ASIGNATURA;COD_CLASE_ASIGNATURA;SIGLO_PERIODO_HASTA;ANIO_PERIODO_HASTA;MESI_PERIODO_HASTA;MESF_PERIODO_HASTA;DESCRIPCION
EYC577;0;78;9;12;LAB.COMPUT.;0;0;0;0;;A;01;EP;0;78;9;12;
EYC581;0;74;9;12;SISTEMAS DIGITALES;0;0;0;0;;A;01;EP;0;76;7;8;
EYC581;0;76;9;12;SIST.DIGITALES;0;0;0;0;;A;01;EP;0;77;1;3;
EYC582;0;76;1;3;SISTEMAS DIG.;0;0;0;0;;A;01;EP;0;76;9;12;
EYC582;0;77;1;3;SISTEMAS DIG.;3;0;0;0;;A;01;EP;0;78;9;12;
EYC583;0;76;4;7;SISTEM.DIGITALES;0;0;0;0;;A;01;EP;0;78;1;3;
EYC583;0;78;4;7;SISTEM.DIGITALES;3;0;0;0;;A;01;EP;0;79;1;3;
EYC584;0;78;9;12;ARQUIT.COMPUTAD.;0;0;0;0;;A;01;EP;0;78;9;12;
EYC585;0;77;1;3;.;3;0;0;0;;A;01;EP;0;78;7;8;
EYC585;0;78;9;12;MICROCOMPUTADOR;0;0;0;0;;A;01;EP;0;78;9;12;
EYC585;0;79;1;3;MICROCOMPUTADORAS;0;0;0;0;;A;01;EP;0;79;1;3;
EYC591;0;75;9;12;PROYECTOS;0;0;0;0;;A;01;EP;0;75;9;12;
EYC592;0;75;9;12;PROYECTOS;0;0;0;0;;A;01;EP;0;75;9;12;
EYC593;0;75;9;12;PROYECTOS;0;0;0;0;;A;01;EP;0;75;9;12;
EYC681;0;79;9;12;ARQ. COMPUT.;3;0;0;0;;A;01;EP;0;82;4;7;
FIS101;0;70;1;5;CIENCIAS NAT I;0;0;0;0;;A;01;EP;0;69;9;12;
FIS101;0;70;6;8;CIENCIAS SOC I;0;0;0;0;;A;01;EP;0;70;6;8;
FIS101;0;70;9;12;CIENCIAS NAT I;3;0;0;0;;A;01;EP;0;70;9;12;
FIS101;0;71;4;7;CIENCIAS NAT I;0;0;0;0;;A;01;EP;0;71;7;8;
FIS101;0;71;9;12;CIENCIAS NATUR I;0;0;0;0;;A;01;EP;0;71;9;12;
FIS101;0;72;1;3;CIENCIAS NATURALES;0;0;0;0;;A;01;EP;0;82;9;12;
FIS102;0;70;6;8;CIENCIAS NAT II;0;0;0;0;;A;01;EP;0;70;9;12;
FIS102;0;71;4;7;CIENCIAS NAT II;3;0;0;0;;A;01;EP;0;70;9;12;
FIS102;0;71;1;4;CIEN NATURALES II;0;0;0;0;;A;01;EP;0;71;9;12;
FIS102;0;72;1;3;CIENCIAS NATURALES;0;0;0;0;;A;01;EP;0;72;9;12;
FIS102;0;73;1;3;FISICA;0;0;0;0;;A;01;EP;0;82;9;12;
FIS102;0;83;1;3;CIENCIAS NATURALES;0;0;0;0;;A;01;EP;0;82;9;12;
FIS102;0;83;4;7;CIEN NATURALES II;0;0;0;0;;A;01;EP;0;82;9;12;
FIS103;0;71;1;4;CIEN NATURALES III;0;0;0;0;;A;01;EP;0;71;7;8;
FIS103;0;71;9;12;CIENCIAS NATUR III;0;0;0;0;;A;01;EP;0;72;1;3;
FIS103;0;72;4;7;CIENCIAS NATURALES;0;0;0;0;;A;01;EP;0;72;7;8;
FIS103;0;72;9;12;CIENCIAS NAT. III;0;0;0;0;;A;01;EP;0;72;9;12;
FIS103;0;73;1;3;C NATURALES;0;0;0;0;;A;01;EP;0;73;1;3;
FIS103;0;73;4;7;C. NATURALES;0;0;0;0;;A;01;EP;0;83;1;3;
FIS103;0;83;4;7;CIENCIAS NATURALES;0;0;0;0;;A;01;EP;0;82;9;12;
FIS111;0;72;9;12;FISICA;0;0;0;0;;A;01;EP;0;75;9;12;
FIS112;0;73;1;3;FISICA;0;0;0;0;;A;01;EP;0;74;7;8;
FIS112;0;74;9;12;FISICA II;0;0;0;0;;A;01;EP;0;74;9;12;
FIS113;0;72;9;12;.;3;0;0;0;;A;01;EP;0;73;1;3;
FIS113;0;73;4;7;FISICA;0;0;0;0;;A;01;EP;0;74;7;8;
FIS113;0;74;9;12;FISICA III;0;0;0;0;;A;01;EP;0;75;1;3;
FIS115;0;71;4;7;CIENCIAS NAT I;0;0;0;0;;A;01;EP;0;71;9;12;
FIS115;0;72;1;3;FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS115;0;77;1;3;FISICA;3;0;0;0;;A;01;EP;0;82;9;12;
FIS115;0;83;1;3;FISICA;0;0;0;0;;A;01;EP;0;84;1;3;
FIS116;0;72;4;7;FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS116;0;77;1;3;FISICA;3;0;0;0;;A;01;EP;0;83;1;3;
FIS116;0;83;4;7;FISICA;0;0;0;0;;A;01;EP;0;84;1;3;
FIS201;0;70;9;12;FISICA I;0;0;0;0;;A;01;EP;0;71;7;8;
FIS201;0;71;9;12;FISICA I;5;0;0;0;;A;01;EP;0;71;9;12;
FIS201;0;72;1;3;FISICA I;0;0;0;0;;A;01;EP;0;72;7;8;
FIS201;0;72;9;12;FISICA;0;0;0;0;;A;01;EP;0;72;9;12;
FIS201;0;73;1;3;FISICA I;0;0;0;0;;A;01;EP;0;73;7;8;
FIS201;0;73;9;12;FISICA;0;0;0;0;;A;01;EP;0;74;1;3;
FIS201;0;74;4;7;FISICA I;0;0;0;0;;A;01;EP;0;74;7;8;
FIS201;0;74;9;12;FISICA;0;0;0;0;;A;01;EP;0;82;9;12;
FIS202;0;71;4;7;FISICA II;0;0;0;0;;A;01;EP;0;72;7;8;
FIS202;0;72;9;12;FISICA;0;0;0;0;;A;01;EP;0;75;1;3;
FIS202;0;75;4;7;FISICA II;5;0;0;0;;A;01;EP;0;82;9;12;
FIS203;0;72;4;7;FISICA III;0;0;0;0;;A;01;EP;0;72;7;8;
FIS203;0;72;9;12;FISICA;0;0;0;0;;A;01;EP;0;72;9;12;
FIS204;0;71;9;12;FISICA IV;0;0;0;0;;A;01;EP;0;72;7;8;
FIS204;0;72;9;12;FISICA;0;0;0;0;;A;01;EP;0;72;9;12;
FIS211;0;72;9;12;FISICA;0;0;0;0;;A;01;EP;0;74;7;8;
FIS211;0;74;9;12;FISICA IV;0;0;0;0;;A;01;EP;0;74;9;12;
FIS213;0;73;4;7;FISICA;0;0;0;0;;A;01;EP;0;74;4;7;
FIS214;0;71;4;7;FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS214;0;77;1;3;FISICA;3;0;0;0;;A;01;EP;0;82;9;12;
FIS215;0;71;1;4;FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS215;0;77;1;3;FISICA;3;0;0;0;;A;01;EP;0;83;1;3;
FIS216;0;71;9;12;FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS216;0;77;1;3;FISICA;3;0;0;0;;A;01;EP;0;82;9;12;
FIS217;0;71;4;7;FISICA;0;0;0;0;;A;01;EP;0;71;9;12;
FIS217;0;72;1;3;FISICA;5;0;0;0;;A;01;EP;0;72;1;3;
FIS217;0;72;4;7;FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS217;0;77;1;3;FISICA;4;0;0;0;;A;01;EP;0;82;9;12;
FIS218;0;71;1;4;FISICA;0;0;0;0;;A;01;EP;0;72;1;3;
FIS218;0;72;4;7;FISICA;5;0;0;0;;A;01;EP;0;72;7;8;
FIS218;0;72;9;12;FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS218;0;77;1;3;FISICA;4;0;0;0;;A;01;EP;0;83;1;3;
FIS219;0;71;9;12;FISICA;0;0;0;0;;A;01;EP;0;72;9;12;
FIS219;0;73;1;3;FISICA;5;0;0;0;;A;01;EP;0;73;1;3;
FIS219;0;73;4;7;FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS219;0;77;1;3;FISICA;4;0;0;0;;A;01;EP;0;82;9;12;
FIS291;0;75;9;12;LABORATORIO FISICA;1;0;0;0;;A;01;EP;0;75;9;12;
FIS291;0;76;1;3;LAB FISICA;0;0;0;0;;A;01;EP;0;76;7;8;
FIS291;0;76;9;12;LABORATORIO FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS292;0;75;9;12;LABORATORIO FISICA;1;0;0;0;;A;01;EP;0;75;9;12;
FIS292;0;76;1;3;LABORATORIO FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS293;0;75;9;12;LABORATORIO FISICA;0;0;0;0;;A;01;EP;0;75;9;12;
FIS293;0;76;1;3;LAB FISICA;0;0;0;0;;A;01;EP;0;76;1;3;
FIS293;0;76;4;7;LABORATORIO FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS296;0;78;1;3;LAB. FISICA;2;0;0;0;;A;01;EP;0;80;1;3;
FIS296;0;80;4;7;LAB. FISICA;1;0;0;0;;A;01;EP;0;80;4;7;
FIS351;0;75;9;12;FISICA CUANTICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS352;0;76;1;3;FISICA CUANTICA;0;0;0;0;;A;01;EP;0;77;1;3;
FIS354;0;76;9;12;FISICA MODERNA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS391;0;75;9;12;LABORATORIO FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS391;0;77;1;3;LABORATORIO FISICA;1;0;0;0;;A;01;EP;0;77;4;7;
FIS392;0;76;1;3;LABORATORIO FISICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS392;0;77;1;3;LABORATORIO FISICA;1;0;0;0;;A;01;EP;0;77;9;12;
FIS393;0;76;4;7;LABORATORIO FISICA;0;0;0;0;;A;01;EP;0;77;1;3;
FIS393;0;77;4;7;LABORATORIO FISICA;1;0;0;0;;A;01;EP;0;78;1;3;
FIS421;0;76;9;12;METOD FIS TEORICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS424;0;76;9;12;FISICA ESTADISTICA;0;0;0;0;;A;01;EP;0;76;9;12;
FIS472;0;77;1;3;.;4;0;0;0;;A;01;EP;0;77;1;3;
FIS491;0;76;9;12;LAB RAD Y MATERIA;0;0;0;0;;A;01;EP;0;76;9;12;
FLX511;0;83;1;3;INFORM.Y SABER;3;0;0;0;;A;01;GP;0;84;7;8;
FLX511;0;84;9;12;INFORM. Y SABER;3;0;0;0;;A;01;GP;0;99;4;7;
FLX516;0;86;9;12;FILOS DEL HOMBRE I;3;0;0;0;;A;01;GP;0;97;4;7;
FLZ411;0;83;1;3;CRI.CIV.MOD.II;3;0;0;0;;A;01;GP;0;83;7;8;
FLZ411;0;83;9;12;CRIT.CIV.MODER.;3;0;0;0;;A;01;GP;0;99;4;7;
FS1111;0;83;1;3;FISICA;3;0;0;0;;A;01;EP;0;83;9;12;
FS1111;0;84;1;3;Fisica;3;0;0;0;;A;01;EP;0;84;1;3;
FS1111;0;84;4;7;FISICA;3;0;0;0;;A;01;EP;0;89;7;8;
FS1112;0;83;1;3;FISICA;3;0;0;0;;A;01;EP;0;84;1;3;
FS1112;0;84;4;7;Fisica;3;0;0;0;;A;01;EP;0;84;7;8;
FS1112;0;84;9;12;FISICA;3;0;0;0;;A;01;EP;0;89;9;12;
FS2111;0;86;4;7;.;3;0;0;0;;A;01;EP;0;91;1;3;
FS2181;0;83;1;3;LABORATORIO FISICA;1;0;0;0;;B;01;EP;0;87;1;3;
FS2181;0;87;4;7;Laboratorio de Fisica;1;0;0;0;;B;01;EP;0;87;7;8;
FS2181;0;87;9;12;LABORATORIO FISICA;1;0;0;0;;B;01;EP;0;89;7;8;
FS2181;0;89;9;12;LABORATORIO DE FISICA;1;0;0;0;;B;01;EP;0;94;9;12;
FS2181;0;95;1;3;LABORATORIO DE FISICA I;1;0;0;0;;B;01;EP;0;95;4;7;
FS2211;0;83;1;3;FISICA;3;0;0;0;;A;01;EP;0;90;1;3;
FS2212;0;83;1;3;FISICA;3;0;0;0;;A;01;EP;0;92;7;8;
FS2233;0;83;4;7;ONDAS Y OPTICAS;4;0;0;0;;A;01;EP;0;91;1;3;
FS2281;0;83;1;3;LABORATORIO FISICA;1;0;0;0;;B;01;EP;0;94;9;12;
FS2281;0;95;1;3;LABORATORIO FISICA II;1;0;0;0;;B;01;EP;0;95;9;12;
FS2282;0;83;4;7;LABORATORIO FISICA;1;0;0;0;;B;01;EP;0;95;9;12;
FS2284;0;83;1;3;LAB. FISICA;2;0;0;0;;B;01;EP;0;88;9;12;
FS2284;0;89;1;3;LABORATORIO FISICA;2;0;0;0;;B;01;EP;0;90;4;7;
FS2285;0;83;4;7;LAB. FISICA;2;0;0;0;;B;01;EP;0;89;7;8;
FS2285;0;89;9;12;LABORATORIO FISICA;2;0;0;0;;B;01;EP;0;90;9;12;
FS3281;0;83;9;12;LABORATORIO FISICA;4;0;0;0;;B;01;EP;0;90;4;7;
FS3282;0;83;1;3;LABORATORIO FISICA;3;0;0;0;;B;01;EP;0;83;9;12;
FS3411;0;83;9;12;FIS.CUANTICA;3;0;0;0;;A;01;EP;0;87;1;3;
FS3411;0;87;4;7;Fisica Cuantica;3;0;0;0;;A;01;EP;0;87;7;8;
FS3411;0;87;9;12;FISICA CUANTICA;3;0;0;0;;A;01;EP;0;90;4;7;
FS3412;0;83;1;3;FISICA CUANTICA;3;0;0;0;;A;01;EP;0;90;9;12;
FS3413;0;83;4;7;FISICA CUANTICA;3;0;0;0;;A;01;EP;0;90;4;7;
FS3481;0;83;4;7;LABORATORIO FISICA;3;0;0;0;;B;01;EP;0;84;1;3;
FS3481;0;84;4;7;LABORATORIO FISICA;4;0;0;0;;B;01;EP;0;90;4;7;
FS4111;0;83;9;12;FISICA ESTADISTICA;3;0;0;0;;A;01;EP;0;86;7;8;
FS4111;0;86;9;12;FISICA ESTADIST.I;3;0;0;0;;A;01;EP;0;90;9;12;
FS4112;0;83;1;3;FISICA ESTADIST.II;3;0;0;0;;A;01;EP;0;84;1;3;
FS4112;0;84;4;7;FISICA ESTADISTICA;3;0;0;0;;A;01;EP;0;87;1;3;
FS5312;0;83;9;12;INTRO.FIS.RELATIVI;3;0;0;0;;A;01;EP;0;89;1;3;
FS5321;0;83;9;12;INTRO.MEC.CUANTICA;3;0;0;0;;A;01;EP;0;90;9;12;
FS5322;0;83;1;3;MECANICA CUANTICA;4;0;0;0;;A;01;EP;0;91;1;3;
FS5323;0;83;4;7;MECANICA CUANTICA;4;0;0;0;;A;01;EP;0;91;4;7;
FS5481;0;88;1;3;LABORATORIO AVANZADO DE FISICA;4;0;0;0;;B;01;EP;0;98;9;12;
FS5482;0;86;4;7;LAB.AV.FISICA;4;0;0;0;;B;01;EP;0;86;9;12;
FS5482;0;87;1;3;LAB. AVANZADO DE FISICA;4;0;0;0;;B;01;EP;0;87;1;3;
FS5711;0;83;4;7;INT.FISICA SOLIDOS;3;0;0;0;;A;01;EP;0;99;9;12;
FS5712;0;83;9;12;INT.FIS.EST.SOLIDO;3;0;0;0;;A;01;EP;0;87;1;3;
FS5712;0;87;4;7;INT.FIS.SOLIDO;3;0;0;0;;A;01;EP;0;99;9;12;
FS5852;0;83;9;12;METODOS SISMICOS;3;0;0;0;;A;01;EP;0;85;4;7;
FS5853;0;83;1;3;INTERP.SISMICAS;3;0;0;0;;A;01;EP;0;83;9;12;
FS5853;0;84;1;3;TOP.INTERP.SISMICA;3;0;0;0;;A;01;EP;0;86;9;12;
FS5854;0;84;4;7;METODOS POTENC.;3;0;0;0;;A;01;EP;0;99;9;12;
FS5871;0;84;9;12;SEMIN. GEOFISICA;3;0;0;0;;A;01;EP;0;92;9;12;
FS6121;0;84;1;3;FIS.ESTADISTICA;3;0;0;0;;A;01;EP;0;87;1;3;
FS6211;0;84;9;12;TEO. ELECTROMAG.;3;0;0;0;;A;01;EP;0;87;4;7;
FS6212;0;83;1;3;ELECTROD.CLAS.II;3;0;0;0;;A;01;EP;0;85;9;12;
FS6212;0;86;1;3;TEO. ELECTROMAG.;3;0;0;0;;A;01;EP;0;86;9;12;
FS6311;0;83;9;12;MET.FIS.TEOR.;3;0;0;0;;A;01;EP;0;86;7;8;
FS6311;0;86;9;12;MET.FIS.TEOR.I;3;0;0;0;;A;01;EP;0;93;1;3;
FS6312;0;84;1;3;MET. FIS. TEOR.;3;0;0;0;;A;01;EP;0;91;9;12;
FS6321;0;83;1;3;MEC.CUANT.I;3;0;0;0;;A;01;EP;0;83;9;12;
FS6321;0;84;1;3;MECANICA CUANTICA;3;0;0;0;;A;01;EP;0;86;9;12;
FS6322;0;83;4;7;MEC.CUANT.II;3;0;0;0;;A;01;EP;0;84;1;3;
FS6322;0;84;4;7;MECANICA CUANTICA;3;0;0;0;;A;01;EP;0;87;1;3;
FS6323;0;84;9;12;MECANICA CUANTICA;3;0;0;0;;A;01;EP;0;86;4;7;
GC3381;0;95;4;7;GEOLOGIA Y GEOFISCA DE CAMPO;4;0;0;0;;B;01;EP;0;99;1;3;
GC5363;0;98;4;7;PERCEPCION REMOTA ESPACIAL;3;0;0;0;;A;01;EP;0;99;1;3;
HCS101;0;70;1;5;1ROS AUXILIOS;0;0;0;0;;A;01;EP;0;70;6;8;
HCS101;0;70;9;12;PSICO Y SOC CONTEM;2;0;0;0;;A;01;EP;0;70;9;12;
HCS101;0;71;4;7;1ROS AUXILIOS;2;0;0;0;;A;01;EP;0;71;7;8;
HCS101;0;71;9;12;SEMINARIO;0;0;0;0;;A;01;EP;0;82;9;12;
HCS102;0;70;6;8;MEC DE AUTOMOVIL;0;0;0;0;;A;01;EP;0;70;9;12;
HCS102;0;71;4;7;DER Y LIB SOC ACTU;2;0;0;0;;A;01;EP;0;70;9;12;
HCS102;0;71;1;4;HOMBRE Y MAQUINA;0;0;0;0;;A;01;EP;0;71;9;12;
HCS102;0;72;1;3;SEMINARIO;0;0;0;0;;A;01;EP;0;72;7;8;
HCS102;0;72;9;12;SEM.INTROD.ECONOMI;0;0;0;0;;A;01;EP;0;82;9;12;
HCS102;0;83;1;3;SEMINARIO;0;0;0;0;;A;01;EP;0;82;9;12;
HCS102;0;83;4;7;HOMBRE Y MAQUINA;0;0;0;0;;A;01;EP;0;82;9;12;
HCS103;0;71;1;4;APREC MUSICAL;0;0;0;0;;A;01;EP;0;71;7;8;
HCS103;0;71;9;12;SEMINARIO;0;0;0;0;;A;01;EP;0;82;9;12;
HCS111;0;70;1;5;ORIENTACION I;0;0;0;0;;A;01;EP;0;70;6;8;
HCS111;0;70;9;12;ORIENTACION I;2;0;0;0;;A;01;EP;0;82;9;12;
ID1111;0;83;1;3;INGLES;3;0;0;0;;A;01;EP;0;87;1;3;
ID1111;0;87;4;7;Ingles;3;0;0;0;;A;01;EP;0;87;4;7;
ID1112;0;83;1;3;INGLES;3;0;0;0;;A;01;EP;0;83;9;12;
ID1112;0;84;1;3;Ingles;3;0;0;0;;A;01;EP;0;84;1;3;
ID1113;0;83;4;7;INGLES;3;0;0;0;;A;01;EP;0;83;7;8;
ID1113;0;83;9;12;Ingles;5;0;0;0;;A;01;EP;0;84;1;3;
ID1113;0;84;4;7;Ingles;3;0;0;0;;A;01;EP;0;84;4;7;
ID1212;0;83;1;3;FRANCES;3;0;0;0;;A;01;EP;0;89;9;12;
ID1213;0;83;4;7;FRANCES;3;0;0;0;;A;01;EP;0;90;1;3;
ID1311;0;83;9;12;ALEMAN;3;0;0;0;;A;01;EP;0;90;4;7;
ID1312;0;83;1;3;ALEMAN;3;0;0;0;;A;01;EP;0;89;9;12;
ID1313;0;83;4;7;ALEMAN;3;0;0;0;;A;01;EP;0;90;1;3;
ID1411;0;89;1;3;IDIOMA JAPONES;3;0;0;0;;A;01;EP;0;90;4;7;
ID1412;0;89;4;7;IDIOMA JAPONES;3;0;0;0;;A;01;EP;0;89;9;12;
ID2112;0;83;1;3;INGLES;2;0;0;0;;A;01;EP;0;89;9;12;
ID2113;0;83;4;7;INGLES;2;0;0;0;;A;01;EP;0;89;7;8;
ID2113;0;89;9;12;INGLES ARQ. Y URBAN. III;2;0;0;0;;A;01;EP;0;90;1;3;
ID2124;0;90;9;12;INGLES PARA;2;0;0;0;;A;01;EP;0;92;4;7;
ID2134;0;83;4;7;INGLES;2;0;0;0;;A;01;EP;0;83;9;12;
ID2134;0;84;1;3;INGLES;3;0;0;0;;A;01;EP;0;84;4;7;
ID2212;0;99;4;7;FRANCES V;2;0;0;0;;A;01;EP;0;99;4;7;
ID2311;0;99;1;3;ALEMAN IV;2;0;0;0;;A;01;EP;0;99;4;7;
ID2312;0;83;1;3;ALEMAN V;2;0;0;0;;A;01;EP;0;99;4;7;
ID3111;0;83;9;12;COMU.AVAN.ING. I;3;0;0;0;;A;01;EP;0;90;4;7;
ID3112;0;83;1;3;COM.AVAN.INGLES II;3;0;0;0;;A;01;EP;0;89;9;12;
ID3113;0;83;4;7;COM.AVAN.INGLS III;3;0;0;0;;A;01;EP;0;90;1;3;
ID3124;0;91;1;3;INGLES PARA ARQUITECTURA IV;2;0;0;0;;A;01;EP;0;91;4;7;
ID3125;0;91;1;3;INGLES PARA ARQUITECTURA V;2;0;0;0;;A;01;EP;0;91;9;12;
ID3126;0;91;1;3;INGLES PARA ARQUITECTURA VI;2;0;0;0;;A;01;EP;0;97;1;3;
ID4124;0;83;1;3;INGLES TEC./ING. E;3;0;0;0;;A;01;EP;0;87;1;3;
ID4124;0;87;4;7;INGLES PARA INGENIEROS;3;0;0;0;;A;01;EP;0;89;7;8;
IDE131;0;83;1;3;LENG.Y CIV.INGLESA;3;0;0;0;;A;01;GP;0;99;4;7;
IDE132;0;83;4;7;CUL.NORT.Y.MED.COM;3;0;0;0;;A;01;GP;0;83;7;8;
IDE132;0;83;9;12;CUL.NORT.Y MED COM;3;0;0;0;;A;01;GP;0;86;7;8;
IDE132;0;86;9;12;CUL.NORT.Y.MED.COM;3;0;0;0;;A;01;GP;0;90;7;8;
IDE134;0;92;4;7;LITERATURA AFRO-AMERICANA;3;0;0;0;;A;01;GP;0;94;1;3;
IDE231;0;83;1;3;INT.LENG.Y CIV.FRA;3;0;0;0;;A;01;GP;0;90;4;7;
IDE331;0;83;1;3;INT.LENG. Y CIV.AL;3;0;0;0;;A;01;GP;0;90;4;7;
IDE431;0;86;9;12;CULT Y CIV JAPONES;3;0;0;0;;A;01;GP;0;90;4;7;
IDE454;0;85;9;12;INT.FUND.TERMINOL.;3;0;0;0;;A;01;GP;0;99;4;7;
IDM111;0;70;1;5;IDIOMAS I;0;0;0;0;;A;01;EP;0;72;7;8;
IDM111;0;72;9;12;INGLES;0;0;0;0;;A;01;EP;0;74;7;8;
IDM111;0;74;9;12;INGLES I;0;0;0;0;;A;01;EP;0;74;9;12;
IDM111;0;75;1;3;INGLES;0;0;0;0;;A;01;EP;0;76;9;12;
IDM111;0;77;1;3;INGLES;3;0;0;0;;A;01;EP;0;82;9;12;
IDM112;0;70;6;8;IDIOMAS II;0;0;0;0;;A;01;EP;0;70;6;8;
IDM112;0;70;9;12;IDIOMAS I;0;0;0;0;;A;01;EP;0;70;9;12;
IDM112;0;71;4;7;IDIOMAS II;2;0;0;0;;A;01;EP;0;70;9;12;
IDM112;0;71;1;4;IDIOMAS II;0;0;0;0;;A;01;EP;0;72;7;8;
IDM112;0;72;9;12;INGLES;0;0;0;0;;A;01;EP;0;74;7;8;
IDM112;0;74;9;12;INGLES II;0;0;0;0;;A;01;EP;0;74;9;12;
IDM112;0;75;1;3;INGLES;0;0;0;0;;A;01;EP;0;76;9;12;
IDM112;0;77;1;3;INGLES;3;0;0;0;;A;01;EP;0;82;9;12;
IDM113;0;71;1;4;IDIOMAS III;0;0;0;0;;A;01;EP;0;72;1;3;
IDM113;0;72;4;7;IDIOMAS;0;0;0;0;;A;01;EP;0;72;9;12;
IDM113;0;73;1;3;INGLES;0;0;0;0;;A;01;EP;0;74;7;8;
IDM113;0;74;9;12;INGLES III;0;0;0;0;;A;01;EP;0;75;7;8;
IDM113;0;75;9;12;INGLES;0;0;0;0;;A;01;EP;0;76;7;8;
IDM113;0;76;9;12;IDIOMAS;0;0;0;0;;A;01;EP;0;76;9;12;
IDM113;0;77;1;3;INGLES;3;0;0;0;;A;01;EP;0;83;1;3;
IDM113;0;83;4;7;IDIOMAS;0;0;0;0;;A;01;EP;0;82;9;12;
IDM121;0;72;9;12;IDIOMAS;0;0;0;0;;A;01;EP;0;73;7;8;
IDM121;0;73;9;12;FRANCES;0;0;0;0;;A;01;EP;0;73;9;12;
IDM121;0;74;1;3;FRANCES;0;0;0;0;;A;01;EP;0;74;7;8;
IDM121;0;74;9;12;FRANCES;0;0;0;0;;A;01;EP;0;77;4;7;
IDM122;0;73;1;3;FRANCES;0;0;0;0;;A;01;EP;0;76;9;12;
IDM123;0;73;4;7;FRANCES;0;0;0;0;;A;01;EP;0;77;1;3;
IDM211;0;70;9;12;IDIOMAS IV;0;0;0;0;;A;01;EP;0;71;7;8;
IDM211;0;71;9;12;IDIOMAS IV;1;0;0;0;;A;01;EP;0;71;9;12;
IDM211;0;72;1;3;IDIOMAS IV;0;0;0;0;;A;01;EP;0;72;7;8;
IDM211;0;72;9;12;IDIOMAS;0;0;0;0;;A;01;EP;0;72;9;12;
IDM211;0;73;1;3;INGLES;0;0;0;0;;A;01;EP;0;74;7;8;
IDM211;0;74;9;12;INGLES IV;0;0;0;0;;A;01;EP;0;74;9;12;
IDM211;0;75;1;3;INGLES;0;0;0;0;;A;01;EP;0;76;9;12;
IDM211;0;77;1;3;INGLES;2;0;0;0;;A;01;EP;0;79;1;3;
IDM211;0;79;4;7;INGLES;3;0;0;0;;A;01;EP;0;79;7;8;
IDM211;0;79;9;12;INGLES;2;0;0;0;;A;01;EP;0;81;7;8;
IDM211;0;81;9;12;INGLES;3;0;0;0;;A;01;EP;0;82;1;3;
IDM211;0;82;4;7;INGLES;2;0;0;0;;A;01;EP;0;82;9;12;
IDM211;0;83;1;3;IDIOMAS IV;0;0;0;0;;A;01;EP;0;84;9;12;
IDM212;0;71;4;7;IDIOMAS V;0;0;0;0;;A;01;EP;0;71;9;12;
IDM212;0;72;1;3;IDIOMAS V;1;0;0;0;;A;01;EP;0;72;1;3;
IDM212;0;72;4;7;IDIOMAS V;0;0;0;0;;A;01;EP;0;72;7;8;
IDM212;0;72;9;12;INGLES;0;0;0;0;;A;01;EP;0;74;7;8;
IDM212;0;74;9;12;INGLES V;0;0;0;0;;A;01;EP;0;74;9;12;
IDM212;0;75;1;3;INGLES;0;0;0;0;;A;01;EP;0;76;7;8;
IDM212;0;76;9;12;IDIOMAS;0;0;0;0;;A;01;EP;0;76;9;12;
IDM212;0;77;1;3;INGLES;2;0;0;0;;A;01;EP;0;81;7;8;
IDM212;0;81;9;12;INGLES;3;0;0;0;;A;01;EP;0;82;1;3;
IDM212;0;82;4;7;INGLES;2;0;0;0;;A;01;EP;0;82;9;12;
IDM212;0;83;1;3;IDIOMAS V;0;0;0;0;;A;01;EP;0;84;9;12;
IDM213;0;71;1;4;IDIOMAS VI;0;0;0;0;;A;01;EP;0;72;1;3;
IDM213;0;72;4;7;IDIOMAS VI;1;0;0;0;;A;01;EP;0;72;7;8;
IDM213;0;72;9;12;IDIOMAS;0;0;0;0;;A;01;EP;0;72;9;12;
IDM213;0;73;1;3;INGLES;0;0;0;0;;A;01;EP;0;74;7;8;
IDM213;0;74;9;12;INGLES VI;0;0;0;0;;A;01;EP;0;75;7;8;
IDM213;0;75;9;12;INGLES;0;0;0;0;;A;01;EP;0;77;1;3;
